ID	NumUnique	PopUniq	Nom_Pop	Assigned	Sexe	Year	Cohorte	NGS-SSsp2210	NGS-SSsp2210-b	NGS-SsaD486	NGS-SsaD486-b	Ssa-1.7	Ssa-1.7-b	Ssa-10.1	Ssa-10.1-b	Ssa-10.2	Ssa-10.2-b	Ssa-11.2	Ssa-11.2-b	Ssa-11.3	Ssa-11.3-b	Ssa-11.5	Ssa-11.5-b	Ssa-11.8	Ssa-11.8-b	Ssa-12.5	Ssa-12.5-b	Ssa-13.8	Ssa-13.8-b	Ssa-14.2	Ssa-14.2-b	Ssa-14.3	Ssa-14.3-b	Ssa-14.5	Ssa-14.5-b	Ssa-14.6	Ssa-14.6-b	Ssa-14.8	Ssa-14.8-b	Ssa-15.1	Ssa-15.1-b	Ssa-15.3	Ssa-15.3-b	Ssa-15.7	Ssa-15.7-b	Ssa-17.1	Ssa-17.1-b	Ssa-18.7	Ssa-18.7-b	Ssa-19.1	Ssa-19.1-b	Ssa-19.2	Ssa-19.2-b	Ssa-19.3	Ssa-19.3-b	Ssa-2.1	Ssa-2.1-b	Ssa-2.2	Ssa-2.2-b	Ssa-2.7	Ssa-2.7-b	Ssa-20.2	Ssa-20.2-b	Ssa-21.2	Ssa-21.2-b	Ssa-22.5	Ssa-22.5-b	Ssa-22.9	Ssa-22.9-b	Ssa-22.d31	Ssa-22.d31-b	Ssa-25.11	Ssa-25.11-b	Ssa-25.2	Ssa-25.2-b	Ssa-26.1	Ssa-26.1-b	Ssa-4.d44	Ssa-4.d44-b	Ssa-5.2	Ssa-5.2-b	Ssa-6.2	Ssa-6.2-b	Ssa-7.12	Ssa-7.12-b	Ssa-9.3	Ssa-9.3-b	Ssa-9.8	Ssa-9.8-b
19R863	547	1	Romaine	non	M	2019	#VALEUR!	25	45	36	52	46	52	28	40	51	57	73	73	63	63	46	46	73	73	69	69	42	45	42	42	64	70	39	39	45	45	66	66	43	46	53	65	73	73	55	55	68	71	56	56	38	38	52	55	34	34	38	44	43	43	39	42	60	60	65	68	64	67	56	56	39	39	36	54	33	33	35	37	49	49	40	46	30	45	37	40	31	31
19R865	548	1	Romaine	non	M	2019	2017	45	45	44	44	49	49	40	40	48	48	58	73	66	66	37	46	0	0	69	69	42	42	48	54	64	64	0	0	45	45	0	0	49	49	65	65	73	82	0	0	68	71	83	83	38	38	55	55	28	34	35	44	31	43	39	42	0	0	65	80	64	67	50	50	39	39	51	51	66	66	35	35	43	49	40	46	36	36	37	40	31	31
19R868	549	1	Romaine	oui	M	2019	2017	45	45	52	52	49	52	40	40	57	57	49	73	54	63	46	46	64	73	69	69	42	42	42	54	64	64	36	42	45	45	57	66	46	49	56	83	64	73	55	64	68	68	80	80	38	38	49	55	34	34	35	35	37	43	39	48	60	81	68	83	64	64	50	50	39	39	42	51	33	33	35	35	43	49	40	40	45	45	37	40	31	37
19R870	550	2	Puyjalon	oui	F	2019	2017	25	25	44	52	49	52	28	37	48	51	43	58	51	54	46	46	0	0	69	69	42	42	42	42	64	70	39	39	45	45	0	0	49	49	65	68	64	64	46	46	68	68	56	62	38	38	55	55	34	34	35	35	31	43	42	42	78	78	59	71	0	0	50	50	39	39	36	42	0	0	37	39	49	49	46	46	45	45	37	46	34	37
19R872	551	1	Romaine	non	M	2019	#VALEUR!	45	45	36	44	46	49	40	40	51	51	49	58	63	66	46	46	73	73	69	69	42	42	42	42	64	64	36	42	45	45	66	69	46	46	53	77	64	73	43	67	68	68	80	83	38	38	49	55	34	34	35	38	37	37	39	42	60	78	68	80	64	70	50	56	48	51	36	42	33	48	35	37	43	43	40	46	45	60	37	40	31	34
19R881	552	2	Puyjalon	non	F	2019	2017	25	45	36	40	52	55	28	40	51	51	58	73	54	63	37	37	64	73	69	69	42	42	54	60	64	70	36	39	42	42	60	63	46	49	49	65	64	73	46	46	71	77	62	83	38	38	49	52	34	34	35	41	34	43	42	42	78	78	56	80	61	64	50	56	39	39	36	42	54	57	35	35	49	49	40	40	45	45	40	46	31	31
19R882	553	2	Puyjalon	non	F	2019	#VALEUR!	25	65	40	40	55	55	37	40	51	51	73	73	63	66	46	46	73	73	69	69	42	42	42	54	64	64	36	39	45	45	66	69	43	46	53	65	73	73	46	64	68	77	56	62	38	41	55	55	34	34	35	41	16	37	39	39	60	75	80	80	64	70	50	54	39	51	51	51	33	54	35	37	49	49	40	46	36	45	40	40	31	31
19R884	554	2	Puyjalon	non	F	2019	2016	25	45	36	52	55	55	28	37	45	51	49	49	54	57	46	46	73	73	69	72	42	42	54	60	64	64	36	39	42	45	57	66	49	49	62	65	73	79	58	64	68	68	56	62	38	38	55	55	34	37	35	44	43	46	42	45	60	81	71	71	64	70	50	56	39	39	36	48	0	0	37	37	43	49	40	46	30	45	40	46	31	34
19R885	555	2	Puyjalon	non	M	2019	#VALEUR!	25	45	32	40	52	55	40	40	51	51	43	49	54	57	37	46	73	73	69	72	42	42	54	54	64	70	36	39	42	45	57	63	43	49	53	65	73	73	46	55	71	77	56	56	38	38	55	55	28	34	35	41	43	46	39	42	60	78	65	80	61	64	50	54	39	39	48	51	57	57	37	37	49	49	46	46	45	45	40	46	31	34
19R886	556	2	Puyjalon	non	F	2019	#VALEUR!	25	45	36	40	49	55	37	37	48	51	49	73	63	63	37	46	73	73	69	69	42	42	42	60	64	70	36	39	45	45	57	66	43	43	53	65	73	79	46	55	71	71	62	62	38	38	55	55	28	34	35	35	34	37	42	45	60	60	0	0	64	64	50	54	39	48	42	45	54	57	35	37	43	49	40	40	45	51	37	40	31	37
19R887	557	1	Romaine	non	F	2019	2016	45	45	36	52	49	52	40	40	57	57	49	70	42	54	46	46	73	73	69	69	42	42	42	42	64	70	36	36	45	45	57	66	46	46	68	83	73	73	43	55	68	71	62	80	38	38	49	49	28	34	35	35	34	34	39	39	78	78	65	80	67	70	50	54	39	48	36	36	33	33	37	37	43	49	46	46	30	36	40	46	31	31
19R889	558	2	Puyjalon	non	F	2019	#VALEUR!	25	45	40	40	55	55	40	43	51	51	73	73	54	66	37	46	73	73	69	69	42	42	42	54	64	70	39	39	42	45	63	66	43	49	62	65	64	73	46	64	68	77	56	83	38	41	52	55	34	34	35	41	37	37	42	42	60	78	80	80	58	67	50	50	39	39	36	51	33	33	35	37	49	49	40	46	36	45	37	40	31	31
19R892	559	1	Romaine	oui	F	2019	2017	45	45	52	56	52	52	40	40	51	57	49	73	54	66	46	46	73	73	69	69	42	42	42	60	64	70	21	42	45	45	60	66	46	46	53	65	73	73	55	64	68	71	59	74	38	38	55	55	34	37	35	44	34	43	39	42	60	60	68	83	64	67	50	50	39	39	42	51	33	33	35	35	49	49	40	46	45	45	37	37	31	34
19R894	560	2	Puyjalon	non	F	2019	#VALEUR!	25	45	40	56	49	52	37	40	51	51	49	49	54	54	46	49	73	73	69	69	42	48	42	60	64	64	36	39	42	45	57	66	46	49	50	62	73	79	46	55	68	71	56	62	38	41	52	55	28	34	35	41	34	34	39	42	75	78	65	71	64	64	50	56	39	39	42	42	33	33	35	39	49	49	40	46	30	45	37	37	31	37
19R895	561	1	Romaine	non	M	2019	#VALEUR!	45	49	36	40	46	49	40	40	48	57	73	73	63	66	37	46	73	73	69	69	42	45	42	54	64	70	36	42	45	45	57	66	43	46	59	77	49	55	43	58	71	77	56	56	38	38	52	55	28	34	35	44	16	37	39	39	60	81	65	71	64	70	50	50	39	39	36	42	0	0	35	37	49	49	40	46	45	45	37	37	31	31
19R896	562	1	Romaine	non	M	2019	2017	25	45	36	52	49	52	40	40	51	57	49	49	51	54	46	46	73	73	69	69	42	42	42	60	64	64	21	36	45	45	60	69	43	46	53	62	73	73	43	67	68	71	56	62	38	41	49	55	28	34	35	35	37	40	15	42	60	78	59	65	64	64	50	56	48	48	36	42	33	57	35	35	49	49	40	46	36	51	37	40	31	0
19R897	563	2	Puyjalon	oui	F	2019	2017	25	45	32	44	52	55	28	28	51	51	43	43	54	54	46	49	64	73	69	69	42	48	42	54	64	70	36	39	45	45	66	69	49	49	62	68	64	79	46	64	68	68	56	62	38	41	55	55	28	34	35	41	34	37	39	42	60	60	59	59	67	67	50	54	39	39	45	51	33	57	35	37	49	49	46	46	30	45	37	46	31	37
19R898	564	1	Romaine	non	F	2019	#VALEUR!	45	45	36	52	46	46	40	40	48	57	73	73	66	66	37	37	73	73	69	69	42	42	42	42	64	64	36	36	45	45	81	81	46	46	65	83	55	73	58	58	71	71	56	59	38	38	52	55	34	34	35	38	37	46	39	42	78	78	65	83	64	64	50	50	39	39	51	51	66	66	35	35	43	49	46	46	36	51	40	40	31	31
19R899	565	2	Puyjalon	non	F	2019	#VALEUR!	45	45	32	52	49	55	37	37	48	48	73	73	63	63	37	37	73	73	69	72	42	48	54	60	64	70	36	39	42	45	63	69	43	43	53	62	64	73	46	46	68	77	56	56	38	38	49	55	34	34	35	35	43	43	39	42	75	78	56	65	61	64	50	54	39	39	36	42	33	33	35	39	49	49	40	46	36	36	37	37	31	34
20R001	566	1	Romaine	oui	F	2020	2018	45	49	52	56	49	52	28	40	48	57	49	73	54	63	37	46	64	73	69	69	42	42	42	48	64	64	36	39	45	45	63	69	43	49	53	56	64	73	55	64	68	71	59	62	38	38	49	55	37	37	35	44	43	43	42	42	78	81	59	83	67	67	50	56	39	39	36	51	33	60	35	35	43	49	40	46	45	45	37	37	31	31
20R002	567	2	Puyjalon	non	M	2020	2017	25	45	36	40	52	52	37	43	51	51	49	73	54	57	46	46	64	64	69	69	42	42	42	54	64	64	36	36	45	45	57	69	49	49	65	65	64	73	46	46	68	71	56	62	38	41	49	55	28	37	38	41	34	43	39	42	60	78	59	80	64	64	50	50	39	39	36	42	33	54	37	39	49	49	40	46	30	45	37	37	34	37
20R003	568	2	Puyjalon	non	F	2020	2017	25	45	40	40	49	55	37	40	51	51	43	73	54	63	46	46	64	73	69	69	42	48	60	60	64	64	36	39	42	45	60	66	43	49	62	62	64	73	55	64	68	68	62	83	38	38	49	55	34	34	35	35	43	43	42	42	60	60	59	80	64	64	54	56	39	51	42	42	33	54	35	39	49	49	40	40	30	45	37	46	31	31
20R004	569	2	Puyjalon	oui	M	2020	2017	25	49	40	52	55	55	37	40	51	51	43	49	54	54	46	46	73	73	63	69	42	42	42	42	64	70	39	39	42	45	69	69	46	49	65	65	73	79	58	64	71	77	56	59	38	41	52	55	28	37	35	35	16	34	42	42	78	78	56	65	64	67	50	50	39	39	42	42	33	57	35	35	43	49	40	46	36	45	37	37	31	34
20R005	570	1	Romaine	non	M	2020	#VALEUR!	25	25	40	52	52	52	37	40	51	57	49	49	60	66	37	37	73	73	60	69	42	51	42	48	64	70	33	36	45	45	57	63	46	46	65	71	73	73	64	67	68	68	56	83	38	38	55	55	34	34	35	35	40	43	42	45	60	81	59	68	64	64	50	56	39	39	51	51	33	33	35	37	49	49	46	46	45	45	37	37	31	40
20R006	571	2	Puyjalon	oui	M	2020	2017	25	45	40	40	49	55	28	37	48	48	58	73	51	54	37	46	73	73	69	69	42	48	54	60	64	64	39	39	45	45	66	66	43	43	53	62	61	73	46	46	71	71	56	62	38	38	52	55	28	34	38	41	43	43	39	39	60	60	71	80	64	64	54	56	39	39	42	51	48	57	39	39	49	49	40	46	45	51	37	40	31	34
20R007	572	2	Puyjalon	non	M	2020	2017	25	25	36	40	49	55	37	37	51	51	43	73	54	63	37	46	64	73	69	69	42	48	42	54	64	70	36	39	42	45	66	69	43	49	62	62	79	79	46	46	68	71	56	62	38	41	52	55	34	37	35	41	43	43	42	42	78	78	56	80	61	64	50	54	39	39	36	57	33	57	35	37	49	49	40	46	30	45	46	46	31	31
20R008	573	2	Puyjalon	non	F	2020	2017	25	49	32	52	52	55	28	37	51	51	73	73	54	63	37	46	64	64	69	72	42	48	42	60	64	64	39	42	45	45	66	66	43	49	56	62	64	79	46	64	71	71	56	62	38	38	49	55	34	34	35	35	34	43	42	45	78	78	65	80	64	64	50	54	39	39	42	48	33	48	35	37	43	49	46	46	45	51	40	40	31	31
20R009	574	2	Puyjalon	oui	M	2020	2017	25	45	40	56	49	49	37	40	48	51	43	49	54	54	37	46	73	76	69	69	42	42	42	54	64	64	24	39	42	45	54	66	43	49	53	62	73	79	55	67	68	77	62	62	38	38	52	55	34	34	35	35	37	43	42	42	60	78	71	80	64	70	50	54	39	39	36	42	33	33	37	39	49	49	40	46	30	45	37	40	34	37
20R010	575	2	Puyjalon	oui	M	2020	2017	45	49	56	56	55	55	28	40	51	51	58	58	57	63	37	46	73	73	69	69	42	42	42	54	64	64	24	39	42	42	54	69	43	43	62	62	64	79	46	64	68	77	62	62	38	41	55	55	34	37	35	44	37	46	42	42	60	78	80	80	70	70	50	50	39	48	36	42	33	33	35	39	43	49	46	46	36	45	37	40	34	37
20R011	576	2	Puyjalon	non	M	2020	2017	25	41	40	40	55	55	28	28	48	51	49	49	54	57	46	46	73	73	69	69	42	42	42	42	64	70	36	39	45	45	63	69	43	49	62	68	64	73	55	64	68	77	56	62	38	38	55	55	28	34	35	35	34	43	42	42	60	78	80	80	58	64	50	56	39	39	36	42	57	57	35	39	49	49	40	46	30	30	40	46	31	34
20R013	577	2	Puyjalon	non	M	2020	2017	45	45	32	52	52	55	28	37	45	51	58	73	54	54	37	37	64	73	69	69	42	48	54	60	64	64	36	36	45	45	60	69	46	49	53	62	64	73	55	64	71	71	56	56	41	41	52	55	34	37	35	41	16	34	42	42	60	78	56	65	61	67	50	50	39	39	36	42	33	48	35	37	49	49	40	40	51	51	37	37	31	37
20R015	578	2	Puyjalon	non	F	2020	#VALEUR!	25	41	32	40	55	55	37	37	48	48	73	73	54	54	37	46	64	73	69	69	42	42	42	42	64	64	39	39	45	45	66	66	43	43	53	62	73	79	46	64	71	71	59	62	38	38	52	52	34	34	35	41	37	43	42	42	60	78	59	65	61	64	54	56	39	39	36	42	48	66	37	37	43	49	46	46	30	45	37	46	31	31
20R016	579	2	Puyjalon	oui	F	2020	2017	25	49	52	56	55	55	37	40	51	51	49	58	54	57	37	46	73	73	63	72	42	48	42	54	64	70	39	39	42	45	66	69	43	46	62	65	64	79	46	58	71	71	59	62	41	41	52	55	28	37	35	44	16	46	42	42	60	78	80	80	64	70	50	50	39	39	42	42	33	33	35	35	49	49	40	46	36	45	40	46	34	37
20R017	580	2	Puyjalon	non	M	2020	2017	49	49	40	52	52	55	37	40	51	51	58	58	54	54	37	37	64	73	69	69	42	42	42	54	64	64	36	39	45	45	57	66	43	49	53	65	64	73	55	64	68	71	56	62	38	41	49	55	37	37	35	35	16	43	42	42	78	78	80	80	64	64	50	54	39	39	42	51	57	57	35	39	49	49	46	46	45	45	40	40	31	31
20R018	581	2	Puyjalon	oui	F	2020	2017	45	45	40	40	49	52	37	40	48	51	43	58	63	63	37	46	73	73	63	69	42	48	42	42	64	67	36	39	45	45	57	66	43	49	53	65	64	64	46	64	68	71	56	62	38	38	55	55	34	34	35	41	34	43	42	42	78	78	59	80	64	64	50	50	39	39	42	51	33	57	35	39	49	49	40	40	45	45	37	46	31	34
20R019	582	2	Puyjalon	oui	M	2020	2017	0	0	36	40	52	52	28	43	51	51	49	73	57	63	37	46	73	73	0	0	42	42	42	54	67	67	36	36	45	45	60	60	43	43	62	62	64	73	46	46	71	71	62	62	38	38	55	55	34	34	35	35	16	43	42	42	60	78	65	80	61	64	50	54	39	39	36	42	33	57	35	39	49	52	46	46	30	45	37	37	37	37
20R020	583	2	Puyjalon	non	M	2020	2017	25	45	40	52	49	55	37	37	51	51	49	58	51	54	37	37	73	73	69	72	42	42	42	60	64	64	36	39	42	45	60	66	49	49	62	65	64	73	46	64	71	77	56	62	38	38	49	55	34	37	35	35	34	43	42	45	60	78	59	80	64	64	54	54	39	39	45	51	33	57	37	39	49	49	40	46	45	45	37	40	34	37
20R021	584	2	Puyjalon	non	F	2020	2017	45	49	40	40	55	55	28	40	48	51	43	49	54	63	37	46	64	73	69	69	42	48	42	54	64	64	39	39	45	45	66	66	43	49	53	53	64	64	46	64	68	71	62	83	38	38	55	55	28	34	35	41	31	37	39	42	78	78	65	80	64	64	50	50	39	39	36	42	57	63	37	39	43	49	46	46	30	45	37	37	31	37
20R022	585	2	Puyjalon	oui	F	2020	2017	25	45	36	40	52	52	37	37	51	51	43	73	54	63	37	46	73	73	69	69	42	48	42	60	64	64	21	36	45	45	57	60	46	49	53	53	67	67	46	46	68	68	56	83	38	38	52	55	34	34	35	35	43	43	39	42	60	78	71	80	64	64	50	56	39	51	36	42	33	57	37	39	43	52	46	46	45	45	40	46	31	34
20R023	586	2	Puyjalon	non	M	2020	2017	45	49	40	52	52	55	28	37	51	51	58	73	54	63	37	46	64	73	69	69	42	48	42	60	64	64	36	36	42	42	60	63	43	46	53	53	73	79	58	64	71	71	56	56	38	38	49	49	34	37	35	35	34	43	39	42	78	78	59	80	64	64	50	50	39	39	42	42	33	57	35	37	43	49	40	46	45	51	37	37	31	34
20R024	587	2	Puyjalon	non	F	2020	2017	37	65	36	36	49	52	28	37	51	54	43	49	54	63	46	49	64	73	69	69	42	42	48	54	64	64	36	36	42	42	60	60	46	49	53	62	73	73	46	55	68	71	56	62	38	41	55	55	28	34	35	38	43	43	39	39	78	81	71	80	64	64	54	54	39	39	36	57	54	54	37	39	43	49	40	46	30	45	37	40	31	37
20R026	588	2	Puyjalon	non	F	2020	#VALEUR!	41	49	36	52	52	55	40	40	51	51	58	73	51	63	37	37	73	73	69	69	42	42	42	54	64	67	36	36	42	45	57	60	43	46	53	62	64	73	46	55	71	71	56	62	38	38	49	55	28	34	35	41	16	16	39	42	78	81	65	65	67	70	50	50	39	51	42	57	33	48	35	35	49	49	46	46	45	45	40	46	34	34
20R027	589	1	Romaine	non	F	2020	2018	25	45	52	52	46	49	40	40	48	57	49	49	66	66	46	46	64	73	69	69	42	42	42	42	64	64	36	39	45	45	57	66	46	46	53	77	73	73	55	64	71	71	59	68	38	38	55	55	28	34	35	35	34	34	42	42	78	81	68	71	58	64	56	56	39	39	36	42	33	54	35	37	49	49	40	40	45	45	37	37	31	31
20R028	590	2	Puyjalon	non	M	2020	2017	25	45	40	52	55	55	28	37	45	48	49	73	54	57	37	37	73	73	69	69	42	48	54	54	64	64	36	36	45	45	60	60	46	46	53	53	73	79	46	64	68	71	62	83	38	38	49	55	28	37	35	41	16	43	39	42	60	60	56	59	61	67	50	50	39	39	42	51	33	57	37	37	49	49	40	40	45	51	37	37	34	37
20R029	591	2	Puyjalon	non	F	2020	2017	45	45	40	52	52	52	28	37	45	51	73	73	54	63	37	37	64	73	69	69	42	48	42	54	64	64	36	42	45	45	66	69	43	49	53	62	64	64	46	58	68	71	56	56	41	41	52	52	28	34	35	35	43	43	42	42	75	78	80	80	64	64	50	54	39	39	42	51	48	54	35	37	43	49	40	46	45	45	37	40	34	37
20R030	592	2	Puyjalon	non	F	2020	2017	25	65	40	52	55	55	28	40	48	51	43	73	54	54	37	46	64	73	69	69	42	42	42	54	64	64	36	39	42	45	60	66	43	49	62	62	64	79	46	46	77	77	56	56	41	41	49	55	28	28	35	38	34	43	39	39	75	78	80	80	64	67	50	54	39	39	36	42	33	48	35	37	49	49	46	46	30	30	37	37	31	34
20R031	593	2	Puyjalon	non	M	2020	2018	25	45	32	40	49	55	28	40	51	51	49	49	54	54	37	46	73	73	69	72	42	48	42	42	64	70	36	39	45	45	57	63	43	49	53	65	73	73	46	46	71	77	62	62	38	38	55	55	34	34	35	35	31	43	39	42	60	78	80	83	64	64	50	56	39	48	42	51	57	57	37	39	49	49	40	40	30	36	40	46	34	34
20R032	594	2	Puyjalon	non	F	2020	#VALEUR!	45	45	32	52	49	55	28	40	45	51	58	73	51	63	37	37	73	73	69	69	42	42	42	60	64	64	36	36	42	45	63	69	49	49	62	62	64	64	55	55	68	71	56	56	38	41	52	55	34	34	35	41	34	37	39	45	60	78	59	65	58	67	50	50	39	39	36	42	33	48	37	37	49	49	40	46	45	51	37	40	31	37
20R033	595	2	Puyjalon	non	F	2020	2017	25	25	40	40	52	55	37	37	48	51	58	73	57	63	46	49	64	73	69	69	42	42	42	54	70	70	36	39	45	45	66	69	43	49	53	53	64	64	46	46	71	71	62	65	38	38	52	55	34	34	35	41	34	34	42	42	75	78	65	65	61	64	50	50	39	51	36	51	54	54	35	39	49	49	40	46	36	45	37	37	31	31
20R034	596	2	Puyjalon	non	F	2020	#VALEUR!	25	37	36	36	49	55	37	43	51	51	43	49	57	63	46	46	64	73	69	69	42	42	54	60	64	64	36	39	42	45	63	66	43	43	53	53	64	73	55	64	68	77	62	65	38	38	49	55	28	34	35	35	34	43	39	42	60	78	80	80	58	67	52	54	39	39	42	42	33	33	35	35	49	49	40	46	45	45	37	37	31	34
20R037	597	1	Romaine	oui	F	2020	2018	45	45	36	52	46	52	40	40	51	57	73	73	54	66	46	46	73	73	69	69	42	42	42	60	64	70	36	42	45	45	66	81	46	49	56	65	55	73	55	55	68	71	56	74	38	38	55	55	28	34	35	35	34	43	39	42	60	60	65	68	64	70	50	50	39	39	42	51	60	66	35	37	49	49	40	40	30	45	37	40	31	31
20R038	598	2	Puyjalon	oui	F	2020	2017	41	45	32	32	52	55	28	40	48	51	43	73	63	63	37	37	73	73	69	69	42	42	42	42	64	67	36	39	45	45	57	66	43	43	50	62	64	70	46	64	71	71	62	62	38	38	55	55	34	34	41	41	34	43	42	42	60	78	65	80	64	67	50	56	39	39	42	51	33	33	35	37	49	49	40	46	45	45	46	46	31	31
20R039	599	2	Puyjalon	oui	F	2020	2017	49	65	32	52	52	55	37	40	51	51	43	58	54	54	37	37	64	73	69	69	42	48	54	54	64	70	39	39	45	45	66	66	43	46	53	53	73	73	46	58	71	71	56	59	38	41	49	52	34	37	35	35	31	46	42	42	78	78	56	71	61	64	50	50	39	39	42	42	57	57	35	37	43	49	40	46	30	45	40	46	34	34
20R040	600	2	Puyjalon	non	F	2020	2017	25	45	32	44	55	55	37	40	51	51	43	58	51	63	46	49	73	73	69	69	42	42	54	54	64	64	21	21	42	45	60	60	43	43	53	53	64	73	55	55	68	71	56	59	38	41	52	52	34	34	35	35	34	43	39	42	60	78	65	80	64	70	50	50	39	39	42	42	48	54	35	35	43	49	40	46	45	45	37	46	31	31
20R041	601	2	Puyjalon	oui	F	2020	2017	25	41	40	56	55	55	28	40	51	51	49	49	54	57	37	46	73	73	63	69	42	42	42	42	64	64	36	39	42	42	63	69	43	46	62	62	64	73	46	46	71	77	56	62	38	38	52	55	28	28	35	35	34	43	39	42	60	78	65	80	61	67	50	54	39	39	42	42	33	57	35	37	49	49	46	46	45	45	37	40	34	37
20R042	602	2	Puyjalon	non	F	2020	#VALEUR!	45	45	52	56	52	52	28	37	45	51	58	58	51	54	37	37	73	73	69	69	42	48	42	60	64	64	39	39	45	45	66	69	49	49	62	62	73	79	55	64	71	71	56	62	38	41	49	49	34	34	35	35	37	43	45	45	60	78	65	80	64	67	50	50	39	39	36	42	33	48	37	37	49	49	40	46	45	45	37	37	31	37
20R043	603	2	Puyjalon	non	M	2020	2017	45	45	32	40	55	55	28	40	48	48	73	73	57	57	46	46	64	73	69	69	42	48	54	54	64	70	36	39	45	45	60	63	46	49	49	53	64	73	46	64	68	71	56	83	38	41	52	55	28	28	35	35	43	43	42	45	75	78	80	83	64	67	50	56	39	39	36	42	48	54	35	37	49	49	46	46	30	45	40	40	31	37
20R044	604	2	Puyjalon	oui	M	2020	2017	45	49	40	40	49	55	28	28	51	51	49	58	57	57	46	49	73	73	63	69	42	48	54	54	64	67	36	39	45	45	60	66	43	43	62	62	79	79	46	64	68	71	62	80	38	38	55	55	34	34	35	38	43	43	42	42	60	75	71	71	64	64	50	54	48	48	36	51	33	54	39	39	43	49	40	46	45	45	40	46	34	37
20R045	605	2	Puyjalon	non	M	2020	2017	41	45	32	40	52	55	28	37	45	51	73	73	54	54	37	46	64	73	69	69	42	42	54	60	64	64	36	39	45	45	66	69	46	49	53	62	73	79	46	55	71	71	56	56	38	41	49	49	34	34	35	35	37	43	39	45	60	81	65	80	58	67	50	50	39	39	36	36	48	60	37	37	49	49	40	46	45	45	37	40	31	37
20R046	606	2	Puyjalon	oui	M	2020	2017	25	49	36	36	52	55	37	43	51	51	73	73	63	63	37	46	73	73	69	69	42	42	54	54	64	67	36	36	42	45	60	60	43	46	53	62	64	64	46	46	68	68	56	56	41	41	52	55	34	34	35	35	16	34	39	42	60	75	71	80	64	64	54	54	39	39	42	42	33	54	35	37	49	49	40	46	45	45	37	37	31	37
20R047	607	2	Puyjalon	non	M	2020	2017	45	45	32	40	49	55	28	28	51	51	49	49	54	57	37	46	64	64	69	69	42	42	54	60	64	64	36	39	42	42	60	66	43	49	62	68	64	79	46	55	68	77	56	56	38	38	49	49	28	37	35	41	16	34	42	45	60	78	59	80	64	67	50	54	39	48	42	42	33	33	35	37	49	49	40	46	30	45	37	40	31	34
20R048	608	2	Puyjalon	oui	M	2020	2017	25	49	52	56	55	55	37	40	48	51	43	58	0	0	37	37	73	73	0	0	42	42	42	42	64	70	39	39	42	42	66	66	46	49	65	65	73	79	46	58	71	77	56	62	38	41	55	55	28	37	35	44	16	46	42	42	60	78	56	80	61	70	50	50	39	39	42	42	33	57	35	35	49	49	40	46	36	45	37	40	31	37
20R056	609	2	Puyjalon	non	F	2020	2017	45	49	40	40	49	55	37	37	51	51	58	58	51	54	37	37	64	73	69	69	42	42	42	60	64	70	36	39	42	45	57	63	43	49	53	65	64	79	46	64	77	77	56	62	38	38	49	49	34	34	35	41	34	43	42	42	78	78	80	80	64	64	54	56	39	39	42	51	57	57	35	35	43	49	40	40	45	45	40	40	0	0
20R057	610	2	Puyjalon	non	M	2020	2017	45	45	40	40	49	55	28	43	45	48	58	73	57	57	37	46	73	73	69	69	42	48	54	60	64	70	39	42	45	45	63	66	49	49	53	62	64	79	46	64	68	71	83	83	38	38	52	52	34	34	35	35	37	43	42	45	78	78	65	80	64	64	50	56	39	39	0	0	48	54	35	35	49	49	40	46	30	30	37	40	31	37
20R058	611	2	Puyjalon	non	M	2020	2017	45	65	36	40	49	52	40	40	51	51	43	58	54	54	37	37	64	73	69	69	42	42	42	60	64	64	36	42	42	45	57	66	43	46	53	62	73	79	46	64	71	77	56	62	38	38	49	55	34	34	35	35	43	46	39	42	78	78	59	71	64	64	54	54	39	39	36	42	33	57	35	37	43	49	40	46	30	45	37	40	31	34
20R059	612	2	Puyjalon	oui	F	2020	2017	25	45	32	36	52	55	37	43	48	51	49	58	51	54	37	37	73	73	69	69	42	42	54	60	64	67	36	36	45	45	60	69	46	49	49	53	67	73	46	64	71	77	56	62	38	38	52	52	28	34	35	35	43	43	42	42	78	78	71	83	64	64	50	56	39	39	36	51	33	48	35	39	49	49	40	46	30	51	37	37	31	34
20R060	613	2	Puyjalon	oui	M	2020	2017	25	49	40	52	55	55	28	37	48	51	43	43	54	63	37	46	64	64	69	69	42	42	42	60	64	67	36	36	45	45	60	69	49	49	53	68	64	64	64	64	71	71	62	62	38	38	52	55	28	34	35	35	43	43	39	39	60	60	71	71	64	64	50	50	39	51	36	42	33	57	35	37	49	49	46	46	45	45	37	40	31	37
20R061	614	2	Puyjalon	non	F	2020	2017	45	49	32	40	46	55	37	40	48	48	43	73	63	63	37	46	73	73	69	69	48	48	54	60	64	64	36	39	42	45	60	66	46	49	62	62	64	73	55	67	71	71	56	86	38	41	55	55	28	34	35	35	16	37	39	42	60	78	56	80	58	61	50	56	39	39	42	42	33	33	37	37	43	49	40	40	30	45	40	40	31	34
20R062	615	2	Puyjalon	non	M	2020	2017	37	45	40	52	49	49	28	37	45	48	49	73	63	63	37	46	73	73	69	69	42	48	54	60	64	67	36	42	45	45	60	66	43	49	62	62	64	79	46	46	68	71	62	83	38	38	0	0	34	34	35	41	34	43	39	42	75	78	59	71	58	64	54	56	39	39	42	51	33	33	35	37	43	49	40	46	30	30	37	37	31	34
