Ne																																																																																		
npops = 14																																																																																		
nloci = 41																																																																																		
																																																																																		
	NGS-SSsp2210		NGS-SsaD486		Ssa-1.7		Ssa-10.1		Ssa-10.2		Ssa-11.2		Ssa-11.3		Ssa-11.5		Ssa-11.8		Ssa-12.5		Ssa-13.8		Ssa-14.2		Ssa-14.3		Ssa-14.5		Ssa-14.6		Ssa-14.8		Ssa-15.1		Ssa-15.3		Ssa-15.7		Ssa-17.1		Ssa-18.7		Ssa-19.1		Ssa-19.2		Ssa-19.3		Ssa-2.1		Ssa-2.2		Ssa-2.7		Ssa-20.2		Ssa-21.2		Ssa-22.2		Ssa-22.9		Ssa-22.d31		Ssa-25.11		Ssa-25.2		Ssa-26.1		Ssa-4.d44		Ssa-5.2		Ssa-6.2		Ssa-7.12		Ssa-9.3		Ssa-9.8	
20R753	25	37	40	52	49	52	43	43	48	51	73	73	57	63	46	46	73	73	69	69	42	48	42	54	64	70	39	39	42	45	63	66	49	49	53	53	64	64	55	64	68	71	59	83	38	41	52	52	34	34	35	35	37	43	39	42	60	78	80	83	58	64	50	54	39	39	36	42	48	54	35	35	49	49	46	46	30	45	37	37	31	37
20R817	45	49	52	52	46	49	28	28	51	51	58	73	57	57	37	46	73	73	69	69	42	42	42	60	64	64	21	39	45	45	60	66	43	46	62	68	55	73	46	46	68	77	56	56	38	41	55	55	28	34	35	35	37	46	42	42	75	78	56	83	64	67	50	56	39	39	51	57	33	54	37	39	49	49	40	46	45	51	37	37	34	37
20R841	45	49	32	40	52	55	37	40	51	51	43	73	63	63	37	46	73	73	63	69	48	48	42	42	64	64	36	36	45	45	60	60	43	49	53	65	64	73	46	46	71	71	56	83	38	38	52	55	28	34	35	41	37	43	42	42	60	78	80	80	64	64	50	54	39	39	36	42	33	54	35	39	49	49	40	46	36	45	37	37	34	34
20R853	25	41	40	48	55	55	28	37	45	48	43	73	54	57	46	46	64	73	69	69	42	48	42	60	64	70	36	39	45	45	57	66	49	49	53	53	64	64	55	55	71	77	62	62	38	38	52	55	34	34	35	35	43	43	39	42	78	81	71	83	64	67	50	50	39	39	36	36	33	54	35	37	49	49	40	46	45	45	37	40	31	37
20R872	25	49	36	40	49	55	28	40	51	54	43	73	63	63	46	46	73	73	69	69	42	48	48	54	64	64	39	39	45	45	66	66	46	49	62	68	55	73	46	55	68	71	56	62	38	38	52	55	28	34	35	35	43	43	39	39	60	78	65	80	64	64	50	50	39	39	42	51	33	54	37	37	49	49	40	46	30	45	37	37	37	37
20R898	37	45	36	40	52	52	28	43	51	51	58	73	54	57	46	46	64	73	69	69	42	42	42	54	64	64	36	39	42	45	60	66	43	43	62	62	73	76	46	46	68	71	56	56	38	41	49	52	28	34	35	35	43	46	42	42	78	78	59	80	61	64	50	54	39	39	42	48	33	57	35	37	49	49	40	40	45	51	40	40	31	34
20R918	?	?	40	40	55	55	28	37	51	51	49	49	54	57	37	37	64	73	69	69	42	42	42	54	64	64	36	36	42	45	63	63	43	49	53	53	64	73	46	46	68	71	56	62	38	41	55	55	34	37	35	35	31	43	39	39	78	78	80	80	64	67	50	50	39	39	42	51	57	57	37	37	49	49	46	46	45	45	40	40	31	37
20R940	41	49	40	52	49	55	37	43	51	51	43	73	63	63	46	46	73	73	69	69	48	48	54	60	64	70	36	39	42	45	60	66	43	49	62	62	64	73	43	64	71	71	56	56	38	41	55	55	28	34	35	41	16	31	42	42	60	78	65	80	67	67	50	50	39	39	42	42	33	33	35	35	49	49	40	40	45	51	37	37	31	34
20R952	45	45	32	52	49	52	28	37	45	51	58	73	57	63	37	49	73	73	69	69	42	42	42	60	64	64	36	42	45	45	57	66	43	49	62	62	64	64	46	46	68	71	56	56	41	41	52	52	28	28	35	35	43	43	42	42	60	78	71	80	64	64	50	54	39	39	42	51	33	54	37	37	49	49	40	46	45	45	37	37	31	31
20R953	25	25	40	40	49	55	37	40	51	57	49	73	54	63	37	49	64	73	69	72	42	48	42	60	64	67	39	39	45	45	66	69	43	46	53	62	79	79	55	64	68	71	56	62	38	41	55	55	34	34	35	38	43	43	39	42	78	78	59	80	58	61	50	56	39	39	36	48	33	60	37	37	49	49	46	46	45	45	37	37	34	37
20R958	45	49	36	52	52	55	28	28	51	51	43	73	63	63	46	49	73	73	69	69	42	48	42	54	64	64	36	39	45	45	57	66	43	43	53	53	64	73	46	58	68	71	59	62	38	38	55	55	34	34	35	35	37	43	39	42	60	75	59	71	61	64	50	50	39	51	36	42	33	33	37	39	49	49	40	46	45	45	37	37	34	37
20R961	49	49	36	40	49	55	28	40	51	51	43	49	57	63	37	46	73	73	69	69	42	42	42	54	64	64	36	39	42	45	63	66	43	43	53	53	64	64	46	55	68	71	62	62	38	38	55	55	28	37	35	35	43	43	39	39	60	78	65	83	64	64	50	50	39	39	51	51	54	57	37	37	49	49	46	46	36	45	37	40	31	34
20R965	45	49	32	52	49	49	28	40	45	51	49	58	54	57	37	37	64	64	69	69	42	42	54	60	64	64	36	39	42	45	60	66	43	46	62	68	55	79	46	55	68	77	56	62	38	41	49	55	34	34	35	38	37	43	15	42	60	78	80	83	64	64	56	56	39	39	42	51	33	57	35	37	49	49	40	46	45	45	37	37	31	34
20R971	45	49	32	36	55	55	40	40	51	51	58	73	51	63	37	46	73	73	69	69	42	48	42	48	64	70	36	39	45	45	57	66	43	46	53	62	64	73	55	64	71	71	62	62	38	38	49	55	34	34	35	35	43	43	39	42	60	60	71	71	64	64	54	54	39	39	?	?	57	66	37	37	49	49	40	40	36	45	37	40	31	34
20R972	25	25	52	52	52	52	28	37	48	51	49	49	54	63	37	37	73	73	69	69	48	48	42	54	64	70	36	36	45	45	57	69	43	49	62	62	73	73	46	64	68	71	56	56	38	38	55	55	34	37	35	35	34	46	39	42	75	78	65	80	64	67	56	58	39	39	36	42	33	57	37	37	49	49	40	46	30	45	37	46	34	37
20R973	25	49	36	40	49	49	28	40	51	51	49	58	54	66	46	46	73	73	?	?	42	48	36	42	64	64	36	39	45	45	66	81	46	46	59	62	70	73	55	64	68	71	56	74	41	44	52	55	34	34	35	35	37	43	42	48	60	60	59	65	64	64	50	50	39	39	48	51	33	33	35	37	43	49	40	40	30	45	40	40	31	34
20R974	45	45	40	40	49	52	37	40	48	51	49	58	54	54	37	37	64	73	69	69	42	42	42	42	64	70	36	39	45	45	57	63	43	49	53	53	64	79	46	64	68	71	56	56	41	41	49	55	28	34	35	35	43	43	39	39	78	78	80	80	64	64	50	54	39	39	42	42	33	57	37	39	49	49	46	46	45	45	40	46	31	34
20R975	25	45	40	56	52	55	28	37	45	51	49	58	54	54	37	37	64	73	69	72	42	42	42	54	64	70	36	42	45	45	60	66	49	49	62	62	64	79	46	46	68	71	62	83	38	38	52	55	34	34	35	44	43	46	42	42	63	78	59	80	61	64	50	54	39	39	51	51	33	33	37	37	43	49	40	46	45	45	37	37	31	34
20R978	37	45	32	36	55	55	28	43	48	51	43	73	54	63	37	46	64	64	69	69	42	48	54	60	64	64	36	36	42	45	60	63	49	49	62	62	79	79	46	55	68	71	56	83	38	41	49	52	34	34	35	35	31	43	42	42	78	78	71	71	64	64	50	54	39	39	57	57	33	57	37	37	43	49	40	40	30	45	37	46	31	31
20R857	45	49	40	52	49	52	40	40	51	51	58	73	54	63	49	49	73	73	69	69	42	42	54	60	64	67	36	39	45	45	60	66	46	49	53	53	73	79	64	64	71	71	56	56	38	38	55	55	34	34	35	41	16	43	39	39	60	78	65	83	64	67	50	50	39	39	42	57	33	57	35	39	49	49	40	40	30	45	37	37	31	34
21R002	25	45	44	56	49	49	28	43	48	51	43	49	54	57	46	46	64	73	69	72	42	42	42	60	64	64	21	39	45	45	?	?	46	49	62	62	73	79	46	64	68	71	62	83	38	38	52	55	28	34	35	35	37	43	?	?	60	60	65	71	58	64	48	54	39	39	36	42	33	69	37	37	43	49	40	40	45	45	40	40	31	31
21R003	25	65	40	40	46	55	40	40	51	57	49	58	54	54	37	37	64	73	69	69	42	48	54	54	64	67	36	39	45	45	60	66	43	49	56	62	67	73	46	64	68	77	62	83	38	38	52	55	34	34	35	41	16	43	42	45	60	78	65	80	64	64	50	50	39	39	36	42	33	57	35	39	49	49	40	40	30	45	37	40	31	34
21R007	45	45	32	44	46	52	37	40	?	?	49	49	54	63	37	49	73	73	63	69	42	42	42	54	64	64	36	36	42	45	60	66	43	49	53	53	73	79	55	64	71	71	59	62	38	41	52	55	34	34	35	35	37	43	42	42	60	78	80	80	58	64	50	50	39	48	36	42	33	57	37	37	43	49	40	46	30	30	37	37	31	31
21R008	25	45	40	44	52	55	37	43	51	51	58	73	54	57	37	37	64	73	69	69	42	48	42	54	64	64	21	36	45	45	57	60	43	49	62	62	79	79	46	55	71	71	56	83	38	41	49	55	28	34	35	41	16	46	39	42	?	?	80	80	64	64	50	50	39	39	51	51	57	57	37	39	49	49	40	40	36	45	37	40	31	34
21R012	25	25	36	40	49	49	37	40	51	51	43	49	54	63	37	46	73	73	69	72	42	48	42	42	70	70	39	39	42	45	66	66	43	46	53	68	73	73	?	?	68	68	62	65	38	38	55	55	34	34	35	35	34	43	42	42	60	78	65	80	64	67	50	56	39	39	42	42	33	33	35	39	49	49	40	40	30	45	37	37	31	34
21R013	41	41	36	40	46	55	28	43	51	51	43	73	57	63	37	46	73	73	69	72	42	42	42	54	64	64	39	39	45	45	66	66	43	43	53	62	64	64	46	55	71	77	56	62	38	38	49	55	34	34	41	41	16	31	39	45	60	78	71	80	64	64	50	50	39	39	42	42	54	54	37	39	43	49	40	46	30	45	37	46	31	34
21R017	49	49	40	40	49	52	37	37	51	51	49	49	54	57	37	37	73	73	69	69	42	42	42	54	64	64	36	36	42	45	63	63	46	49	53	53	64	64	46	58	71	71	62	62	38	38	55	55	34	37	35	35	31	43	39	39	78	78	?	?	64	67	50	50	39	39	36	51	33	57	37	37	49	49	40	46	45	45	40	40	31	34
21R018	25	25	44	44	49	49	43	43	51	51	43	43	54	54	37	46	73	73	69	69	42	42	42	42	64	64	21	36	45	45	60	60	49	49	53	62	64	79	46	46	68	68	56	56	38	38	49	52	34	34	35	41	16	43	39	42	60	60	56	65	58	64	50	54	39	39	36	42	33	33	35	39	43	49	40	40	45	45	37	40	31	31
21R019	25	45	40	52	55	55	40	43	48	51	49	73	57	63	46	46	73	73	69	69	42	48	54	54	64	67	36	39	45	45	60	66	43	49	53	62	64	73	55	64	71	71	62	68	38	38	52	55	28	34	35	41	34	43	39	42	78	78	56	83	61	64	50	50	39	39	42	57	33	57	37	39	49	49	40	46	45	45	37	40	31	37
21R021	25	65	40	40	49	55	37	40	51	51	49	73	54	63	46	49	64	73	69	69	42	48	42	60	64	64	36	36	45	45	69	69	43	46	62	65	73	79	46	64	68	71	56	62	38	41	55	55	34	34	35	38	43	43	39	42	60	78	80	80	58	64	50	54	39	39	36	42	33	60	37	37	49	49	46	46	30	45	37	37	31	37
21R022	45	45	32	52	46	49	40	40	51	54	43	49	54	57	37	49	73	73	69	69	42	42	42	54	64	64	21	36	45	45	60	81	46	49	53	65	64	73	46	67	71	77	56	62	38	38	55	55	34	34	35	35	37	43	42	42	60	78	59	71	64	64	54	54	39	39	36	42	33	33	35	37	49	49	46	49	30	45	37	37	31	34
21R023	45	65	40	40	49	55	40	40	51	51	43	49	57	63	37	46	73	73	63	69	48	48	54	54	64	64	21	36	45	45	60	60	43	49	62	65	64	64	46	46	71	71	56	65	38	38	49	52	34	34	35	41	34	37	42	42	60	75	59	80	64	64	50	50	39	48	36	48	33	33	35	37	49	49	46	46	30	48	40	40	31	31
21R024	37	45	52	52	55	55	28	37	51	54	49	58	57	57	37	46	73	73	69	69	42	48	42	60	64	64	36	36	45	45	60	63	49	49	53	53	73	76	46	64	71	71	56	59	38	41	52	55	34	34	35	35	16	43	39	42	78	78	65	80	61	64	50	56	39	39	42	51	54	57	35	37	49	49	40	46	45	45	37	46	31	34
21R025	25	45	40	40	55	55	28	37	51	51	49	73	57	63	37	37	64	73	69	69	42	48	42	54	64	67	36	39	45	45	60	66	43	46	53	53	64	79	46	55	68	71	56	62	38	41	55	55	34	37	35	35	37	43	39	39	?	?	80	80	64	67	50	50	39	39	48	51	33	57	35	37	49	49	40	46	30	45	37	40	31	31
21R026	37	37	40	56	49	49	28	40	45	51	58	73	54	63	37	37	64	73	69	72	42	48	54	60	64	70	39	39	45	45	66	66	43	49	53	62	73	76	43	46	68	71	56	83	38	41	55	55	28	28	35	41	16	34	39	42	78	81	65	80	58	67	50	50	39	39	42	48	?	?	35	37	43	49	40	46	45	51	37	37	31	34
21R028	45	49	40	52	52	55	28	28	51	51	43	73	57	66	37	37	73	73	69	69	42	42	42	54	64	70	21	39	42	45	60	63	43	43	62	62	73	79	55	55	68	71	56	62	38	41	49	55	34	34	35	35	43	43	42	42	78	78	56	80	64	67	50	54	39	39	36	51	33	57	37	37	49	49	40	46	36	45	37	37	31	34
21R032	25	25	32	40	46	49	28	37	51	51	43	58	54	63	37	37	64	73	69	69	42	42	48	60	64	64	21	39	42	45	60	66	49	49	62	62	73	73	55	64	71	71	56	62	38	41	55	55	28	34	35	35	43	46	39	42	75	78	65	80	58	61	50	50	39	39	42	42	33	48	37	39	49	49	46	46	36	45	37	37	31	34
21R034	?	?	48	52	52	55	?	?	51	51	49	73	54	57	37	46	64	64	69	72	42	42	54	54	70	70	36	39	45	45	63	69	49	49	62	62	64	73	55	64	68	71	56	62	38	38	49	55	28	34	35	44	43	43	42	42	60	78	59	65	58	64	50	54	?	?	42	57	33	33	37	39	43	49	40	46	42	45	37	46	31	37
21R036	?	?	36	52	49	52	28	40	51	51	43	73	63	63	37	46	?	?	69	69	42	42	42	42	64	67	36	39	42	45	63	66	43	49	62	65	64	64	46	55	71	71	56	62	38	38	49	49	34	34	35	41	34	43	42	42	60	78	?	?	61	70	50	54	?	?	?	?	33	33	37	39	43	49	40	40	45	45	37	46	28	31
21R038	?	?	32	52	49	55	28	43	45	48	73	73	57	57	46	46	64	73	69	69	42	48	54	54	64	67	36	39	45	45	60	66	46	49	49	53	64	73	55	64	71	71	56	83	38	38	55	55	34	34	35	41	37	43	39	42	75	78	?	?	61	64	50	54	?	?	36	42	?	?	35	37	49	49	46	46	30	51	40	46	31	31
21R040	25	49	36	40	46	55	37	40	51	51	43	73	57	57	37	46	64	73	69	69	42	42	42	42	64	64	36	39	42	42	60	66	43	49	53	62	64	64	64	64	71	77	56	56	38	38	52	55	28	34	35	35	31	43	42	42	60	78	80	80	58	64	50	54	39	39	42	51	33	54	35	39	43	49	40	46	45	51	37	46	28	37
21R041	25	49	36	40	49	55	28	37	51	51	49	58	54	54	37	49	64	73	69	69	42	42	54	54	64	67	36	36	45	45	57	60	43	49	53	65	64	73	46	46	71	71	56	83	38	41	55	55	34	37	35	41	16	43	39	42	60	78	80	80	64	67	50	50	39	39	36	51	33	57	37	39	49	49	40	40	45	45	40	40	31	31
21R043	25	45	40	52	49	49	28	40	51	51	49	49	54	57	46	49	73	73	69	69	42	42	42	42	64	64	36	39	45	45	66	69	46	49	53	65	64	73	52	64	68	77	56	62	38	41	52	55	34	37	35	35	37	37	?	?	60	60	59	65	67	67	50	56	39	39	42	48	33	33	35	37	43	49	40	46	36	45	40	40	31	34
21R044	25	41	36	52	55	55	28	40	51	51	58	58	54	57	37	46	73	73	69	69	42	42	42	54	64	64	36	36	42	45	60	69	43	49	53	62	73	73	43	46	68	71	56	59	38	38	52	55	34	34	35	35	43	43	39	42	60	60	65	80	64	67	50	50	39	39	42	51	33	33	37	39	49	49	40	46	45	45	40	46	31	37
21R045	25	49	48	52	55	55	28	40	48	51	43	49	54	57	37	37	64	73	69	72	42	48	54	60	67	70	36	39	45	45	60	63	49	49	62	62	73	73	64	64	68	77	56	62	38	38	49	55	28	28	35	44	37	43	42	42	78	78	65	80	58	64	50	50	39	39	51	57	33	33	35	37	43	43	46	46	45	45	37	37	31	31
21R046	?	?	40	40	52	55	40	40	?	?	49	49	54	54	37	46	73	73	63	69	42	48	42	54	64	67	36	36	45	45	60	60	46	49	49	56	73	73	46	46	71	71	56	62	38	38	55	55	34	34	35	41	34	34	39	42	60	78	65	80	64	64	50	54	?	?	?	?	33	33	35	37	49	49	40	46	30	36	37	40	31	37
21R051	25	25	48	52	49	52	28	40	51	51	43	58	51	63	46	46	64	73	69	72	42	48	54	54	67	70	36	39	42	45	60	63	49	49	53	62	64	73	46	55	68	71	62	62	38	38	55	55	28	28	35	44	43	43	42	42	78	78	59	71	64	64	50	54	39	51	42	51	33	48	35	37	43	49	40	46	30	45	37	46	31	34
21R053	25	49	36	48	49	55	37	40	48	48	43	73	63	63	37	46	73	73	69	69	42	42	42	42	64	70	36	42	45	45	66	69	46	49	62	62	64	79	58	64	68	68	62	83	38	38	52	55	34	34	35	41	16	37	15	42	60	60	65	80	64	67	50	50	39	39	36	42	33	33	35	37	43	49	40	46	30	45	37	46	31	37
21R054	45	45	32	40	52	52	37	40	51	51	49	73	54	54	37	49	64	73	69	69	42	42	60	60	64	64	36	39	45	45	?	?	49	49	53	53	73	76	46	46	68	71	62	62	38	38	55	55	34	34	35	41	16	43	42	42	?	?	59	80	61	64	50	56	39	39	42	57	33	33	35	39	49	49	40	46	36	45	37	37	31	34
21R057	49	49	32	44	52	58	37	40	48	51	73	73	54	63	37	46	73	73	69	72	42	42	42	54	64	64	36	36	45	45	57	69	43	46	65	83	73	73	43	58	68	71	56	62	38	38	49	55	34	34	35	38	37	43	39	42	78	81	65	80	58	61	50	54	39	39	36	36	33	33	35	37	49	49	40	46	30	45	37	40	34	40
21R059	25	45	32	44	49	55	37	37	51	51	43	73	63	63	46	49	73	73	69	72	42	48	42	54	64	64	39	39	42	45	66	66	43	49	62	65	64	73	46	64	68	71	83	86	38	38	55	55	28	34	35	41	16	43	39	39	60	60	71	80	64	64	50	50	39	39	51	51	33	54	37	39	43	43	40	46	36	45	46	46	31	31
21R061	41	49	32	36	46	52	37	40	51	51	49	58	54	57	37	46	73	73	69	69	42	48	42	42	64	64	39	39	42	45	66	66	43	43	53	62	64	73	55	64	71	77	56	62	38	38	49	55	34	34	35	35	43	46	42	45	78	78	65	80	58	70	50	54	39	39	42	42	33	57	35	39	43	49	46	46	45	45	37	40	31	37
21R065	37	65	40	52	52	55	40	43	48	51	73	73	54	63	37	37	73	73	69	69	48	48	42	48	64	64	36	39	45	45	60	66	43	49	62	62	67	73	64	64	71	71	56	56	38	38	55	55	34	34	35	41	37	43	42	42	60	75	59	80	64	64	50	50	39	39	36	51	33	33	35	37	49	49	40	46	45	45	37	40	34	34
21R070	41	45	40	40	46	49	37	40	51	51	49	49	54	54	37	46	64	73	63	69	42	48	42	42	64	64	36	39	45	45	60	66	43	46	53	68	79	79	46	46	71	77	56	83	38	38	55	55	34	34	35	38	16	34	?	?	60	78	59	80	64	64	50	50	39	39	45	51	33	33	37	37	43	49	46	46	36	45	37	37	31	31
21R072	25	65	40	40	49	55	40	40	51	51	49	73	57	63	37	46	73	73	69	69	42	48	42	42	64	64	36	39	45	45	57	66	43	49	65	68	64	73	46	46	68	71	56	68	38	38	55	55	28	34	35	35	34	43	42	42	75	78	80	83	64	64	50	54	39	39	36	36	33	33	35	37	43	49	40	46	30	45	37	40	31	31
21R074	45	65	40	52	49	55	28	40	51	51	49	58	54	57	46	49	73	73	69	72	42	42	42	42	64	64	36	36	45	45	69	69	43	43	53	62	73	76	46	64	68	71	56	56	38	41	55	55	34	34	35	35	37	43	39	42	60	60	59	80	61	64	54	54	39	39	42	57	33	60	37	37	49	49	46	46	30	45	37	37	34	37
21R076	49	65	40	52	55	55	40	40	51	51	73	73	54	63	37	37	73	73	69	69	42	48	42	42	64	64	36	36	42	45	60	63	49	49	62	65	64	73	64	64	68	71	62	62	38	38	49	55	34	34	35	35	34	37	39	39	60	78	56	80	61	64	50	50	39	39	42	51	33	33	35	37	43	43	40	46	45	45	37	37	31	31
21R077	25	25	40	40	49	55	28	28	45	51	43	43	54	63	37	37	64	73	69	69	42	42	42	48	64	64	39	42	42	45	66	66	43	46	53	68	55	73	46	55	68	68	56	62	38	41	52	55	28	28	35	35	34	43	39	42	75	78	65	80	61	64	50	50	39	39	42	48	33	33	35	39	49	49	40	46	45	45	37	37	31	34
21R079	45	45	52	56	52	55	37	37	51	51	49	49	63	63	37	46	67	73	69	69	48	48	42	60	64	64	39	39	42	45	66	69	46	46	50	65	73	73	?	?	68	68	56	56	38	41	52	55	28	34	35	35	34	37	39	42	60	78	56	80	67	70	50	50	39	39	36	51	33	66	35	39	49	49	46	46	45	51	40	46	34	34
21R081	49	65	40	40	55	55	40	40	51	51	49	73	57	63	37	37	73	73	69	69	42	48	42	54	64	67	36	36	42	45	60	63	46	49	62	65	64	73	46	64	71	71	62	62	38	38	49	52	28	34	35	41	34	37	?	?	60	78	56	56	61	64	50	50	39	39	36	57	33	33	35	35	43	49	46	46	45	45	37	46	31	34
21R083	?	?	?	?	49	52	28	40	51	51	49	58	57	57	37	46	73	73	69	72	42	48	42	54	64	70	36	39	45	45	57	66	?	?	53	62	64	73	55	64	?	?	62	62	38	38	52	55	28	34	35	38	?	?	39	42	60	78	80	80	64	64	50	54	39	39	42	42	33	33	35	37	49	49	46	46	45	45	37	40	?	?
21R084	37	45	40	52	55	55	37	40	48	51	43	43	54	63	37	49	73	73	69	69	48	48	48	54	64	64	39	39	45	45	66	66	49	49	62	62	64	73	46	64	68	71	56	86	38	38	55	55	28	28	35	41	31	37	42	42	60	75	59	80	64	64	50	54	39	39	51	51	33	33	37	37	49	49	46	46	45	45	40	40	31	34
21R085	25	25	36	52	46	49	28	28	51	51	49	73	54	54	46	49	73	73	69	72	42	48	42	60	64	64	36	36	45	45	69	69	43	49	62	62	64	79	55	64	68	77	56	62	38	41	55	55	34	34	35	35	37	43	39	42	60	60	59	80	58	61	50	54	39	39	36	51	33	66	37	39	49	49	40	46	45	45	37	40	34	37
21R086	25	45	40	52	55	55	37	40	51	51	58	73	54	54	37	46	64	64	69	72	42	42	42	42	64	70	36	39	45	45	66	69	43	49	53	62	73	73	?	?	71	71	56	56	38	38	52	52	34	34	35	35	43	43	?	?	60	78	65	71	58	67	50	50	39	39	42	42	33	57	37	39	49	49	46	46	30	45	37	40	34	37
21R089	41	65	40	40	55	55	28	28	51	51	58	73	51	63	46	46	64	73	69	69	42	42	42	54	64	64	21	36	45	45	60	69	43	46	50	62	73	79	46	55	68	71	56	62	38	41	55	55	28	34	35	38	43	43	42	42	78	78	80	80	64	64	50	54	39	51	36	42	33	48	37	37	49	49	40	46	30	45	37	46	31	34
21R091	25	41	36	40	52	52	37	40	51	51	58	58	54	57	37	46	73	73	69	69	42	42	42	42	64	70	36	39	42	42	66	69	49	49	53	62	64	64	55	64	68	71	56	56	38	38	49	52	34	34	35	35	31	43	42	42	60	60	59	80	64	67	50	56	39	51	42	42	33	33	35	39	43	43	46	46	45	51	37	46	28	37
21R092	37	45	40	52	55	55	40	43	48	51	43	73	63	63	46	49	73	73	69	69	42	48	54	54	64	64	36	39	42	45	?	?	43	49	53	65	73	79	64	64	71	71	62	86	38	38	52	55	28	34	35	41	31	37	39	42	60	60	59	80	64	64	50	50	39	39	51	51	33	54	37	37	43	49	46	46	45	45	40	46	31	34
21R094	25	25	40	52	46	55	?	?	51	51	58	73	54	63	46	49	73	73	69	69	42	48	42	60	64	64	36	36	42	45	60	69	43	49	53	62	64	73	46	46	71	77	62	62	38	38	55	55	34	34	35	35	43	43	42	42	60	60	56	80	58	67	50	54	39	39	42	42	33	57	39	39	49	49	40	40	30	30	46	46	31	31
21R099	25	25	40	44	49	55	37	37	51	51	49	49	54	54	37	49	64	73	69	69	42	42	42	54	64	67	36	36	45	45	60	60	43	46	53	53	64	79	55	58	71	71	56	62	38	38	55	55	34	34	35	35	43	43	?	?	60	60	?	?	64	64	50	50	39	39	42	42	33	33	35	39	49	49	40	40	30	45	37	46	31	37
21R103	25	45	32	40	49	55	28	28	45	54	43	58	54	63	37	37	64	73	69	69	42	42	42	54	64	70	39	42	42	45	66	66	43	46	53	68	55	73	46	55	68	71	56	62	38	41	55	55	28	28	35	35	34	43	39	42	60	78	80	80	64	64	50	50	39	39	42	42	33	48	37	39	49	49	40	46	45	45	37	40	31	31
21R105	45	65	44	56	49	49	40	43	51	51	43	43	54	54	37	46	73	73	69	72	42	42	36	42	64	64	36	39	45	45	60	66	49	49	62	62	64	79	46	46	68	68	56	83	38	38	52	55	28	34	35	41	16	43	39	39	60	78	80	80	64	67	50	54	39	39	36	36	33	69	37	37	49	49	40	40	36	45	37	40	31	31
21R106	41	49	36	40	49	55	28	28	51	51	49	58	54	57	37	37	73	73	69	69	42	42	42	54	64	67	21	36	45	45	60	60	43	49	53	62	64	73	46	55	71	71	59	62	38	38	55	55	34	34	35	35	43	43	39	42	?	?	71	80	58	67	50	50	39	39	42	51	33	33	37	37	49	49	40	46	45	45	40	40	31	37
21R107	25	41	40	52	52	55	28	40	51	51	49	49	54	57	37	37	73	73	69	69	42	48	42	54	64	64	36	39	45	45	63	66	49	49	53	62	73	73	46	46	71	77	56	56	38	41	55	55	28	34	35	35	31	34	42	45	60	60	80	80	64	64	50	50	39	39	42	42	33	57	35	37	49	52	40	40	30	45	37	46	34	34
21R108	25	65	40	40	52	55	40	43	48	51	43	49	54	63	46	46	73	73	69	69	42	42	42	54	64	67	36	36	42	45	?	?	43	46	53	65	73	73	46	46	?	?	62	83	38	38	55	55	34	34	35	41	34	46	39	42	60	60	56	56	58	64	54	54	?	?	36	51	33	57	35	39	49	49	40	46	45	45	37	40	34	37
21R110	25	45	40	52	55	55	28	40	51	57	49	73	57	63	37	49	64	73	69	69	42	42	42	60	64	70	36	39	45	45	?	?	46	49	53	62	73	73	46	46	68	71	59	62	38	41	49	52	34	34	35	35	37	43	39	42	?	?	?	?	64	64	50	54	39	39	42	51	33	33	37	39	49	49	40	46	45	45	40	46	31	31
21R111	25	45	36	40	49	55	28	40	51	51	73	73	63	63	46	46	73	73	63	69	42	42	54	54	64	67	36	39	45	45	60	66	43	49	62	68	64	73	46	55	71	77	56	62	38	38	52	55	28	37	41	41	31	43	39	39	78	78	80	80	64	64	50	50	39	39	36	57	33	54	35	39	49	49	40	40	45	45	40	40	31	37
21R114	45	65	40	40	49	55	28	37	51	51	49	73	54	63	37	49	64	73	69	69	42	48	42	60	64	64	36	36	45	45	69	69	43	43	53	65	73	73	46	46	68	71	56	56	41	41	55	55	34	34	35	38	43	43	39	42	78	78	80	80	64	64	50	54	39	39	36	48	33	60	35	37	49	49	40	46	30	45	37	37	31	37
21R115	25	49	36	44	52	55	28	40	54	54	49	58	54	63	37	46	64	73	63	69	42	42	42	42	64	70	21	36	45	45	60	69	43	49	53	62	73	79	55	64	71	71	59	62	38	41	55	55	34	34	35	35	16	43	39	42	60	81	59	71	58	64	50	50	39	51	42	42	33	33	35	39	49	49	40	40	36	45	37	40	31	31
21R127	25	25	40	56	46	52	40	43	51	57	43	58	54	54	37	37	73	73	69	69	48	48	42	54	64	64	36	36	45	45	?	?	49	49	53	65	61	64	46	46	71	71	56	56	38	38	52	55	34	34	35	35	37	37	42	42	?	?	59	65	61	64	50	50	39	39	42	42	33	33	37	37	49	49	46	46	51	51	37	40	31	31
21R128	25	45	40	40	55	55	37	40	51	51	43	49	54	63	37	49	73	73	69	69	48	48	54	54	64	67	36	39	42	45	60	66	49	49	56	62	64	73	46	64	68	71	62	86	38	38	52	55	34	34	35	41	31	34	42	45	60	78	59	65	64	64	50	54	39	39	36	51	33	33	35	39	49	49	40	40	45	45	37	46	31	37
